stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
30_1_S27,STOP_30_1_S27,,21.01988298,105.7846253,,
30_1_S28,STOP_30_1_S28,,21.01909967,105.7813587,,
30_1_S29,STOP_30_1_S29,,21.02314956,105.7788754,,
30_1_S30,STOP_30_1_S30,,21.02776645,105.7793021,,
30_1_S31,STOP_30_1_S31,,21.02834943,105.7783421,,
30_2_S1,STOP_30_2_S1,,21.02834943,105.7783421,,
30_2_S2,STOP_30_2_S2,,21.0232329,105.7784088,,
30_2_S3,STOP_30_2_S3,,21.01885767,105.781103,,
30_2_S4,STOP_30_2_S4,,21.01975765,105.784909,,
30_2_S5,STOP_30_2_S5,,21.01884968,105.7867753,,
30_2_S6,STOP_30_2_S6,,21.01534977,105.7895919,,
30_2_S7,STOP_30_2_S7,,21.01093321,105.7931418,,
30_2_S8,STOP_30_2_S8,,21.00665599,105.7967207,,
30_2_S9,STOP_30_2_S9,,21.00348607,105.7992777,,
30_2_S10,STOP_30_2_S10,,21.00315008,105.8012916,,
30_2_S11,STOP_30_2_S11,,21.0065,105.8059745,,
30_2_S12,STOP_30_2_S12,,21.00779397,105.8079185,,
30_2_S13,STOP_30_2_S13,,21.01448314,105.8134247,,
30_2_S14,STOP_30_2_S14,,21.01604977,105.8158913,,
30_2_S15,STOP_30_2_S15,,21.01476647,105.8176246,,
30_2_S16,STOP_30_2_S16,,21.01606644,105.8207245,,
30_2_S17,STOP_30_2_S17,,21.0177664,105.8239578,,
30_2_S18,STOP_30_2_S18,,21.01968301,105.8249744,,
30_2_S19,STOP_30_2_S19,,21.02026667,105.826501,,
30_2_S20,STOP_30_2_S20,,21.01953669,105.8332309,,
30_2_S21,STOP_30_2_S21,,21.01918304,105.8383741,,
30_2_S22,STOP_30_2_S22,,21.01745475,105.8448016,,
30_2_S23,STOP_30_2_S23,,21.01700277,105.8516545,,
30_2_S24,STOP_30_2_S24,,21.01440683,105.8532594,,
30_2_S25,STOP_30_2_S25,,21.0118369,105.8590443,,
30_2_S26,STOP_30_2_S26,,21.00696669,105.8607236,,
30_2_S27,STOP_30_2_S27,,21.00236914,105.8611693,,
30_2_S28,STOP_30_2_S28,,20.99778358,105.8616403,,
30_2_S29,STOP_30_2_S29,,20.99243372,105.8622403,,
30_2_S30,STOP_30_2_S30,,20.98783383,105.8632236,,
30_2_S31,STOP_30_2_S31,,20.98448392,105.8636069,,
30_2_S32,STOP_30_2_S32,,20.98208364,105.8635072,,
31_1_S1,STOP_31_1_S1,,21.00690001,105.845024,,
31_1_S2,STOP_31_1_S2,,21.00300311,105.8473826,,
31_1_S3,STOP_31_1_S3,,21.00675002,105.8470739,,
31_1_S4,STOP_31_1_S4,,21.01032693,105.8514605,,
31_1_S5,STOP_31_1_S5,,21.01450283,105.8515605,,
31_1_S6,STOP_31_1_S6,,21.01908305,105.8515571,,
31_1_S7,STOP_31_1_S7,,21.02228264,105.8547074,,
31_1_S8,STOP_31_1_S8,,21.0238996,105.856657,,
31_1_S9,STOP_31_1_S9,,21.02698285,105.856057,,
31_1_S10,STOP_31_1_S10,,21.03483266,105.8545404,,
31_1_S11,STOP_31_1_S11,,21.04163248,105.8494238,,
31_1_S12,STOP_31_1_S12,,21.04431575,105.8468906,,
31_1_S13,STOP_31_1_S13,,21.04671569,105.8438573,,
31_1_S14,STOP_31_1_S14,,21.05058226,105.8404407,,
31_1_S15,STOP_31_1_S15,,21.05414283,105.8373658,,
31_1_S16,STOP_31_1_S16,,21.05636544,105.8360908,,
31_1_S17,STOP_31_1_S17,,21.06183264,105.8324489,,
31_1_S18,STOP_31_1_S18,,21.06379859,105.8317909,,
31_1_S19,STOP_31_1_S19,,21.06683184,105.8276576,,
31_1_S20,STOP_31_1_S20,,21.07018176,105.8260077,,
31_1_S21,STOP_31_1_S21,,21.073965,105.8247244,,
31_1_S22,STOP_31_1_S22,,21.07728158,105.8208744,,
31_1_S23,STOP_31_1_S23,,21.08054816,105.8185745,,
31_1_S24,STOP_31_1_S24,,21.08448139,105.8166745,,
31_1_S25,STOP_31_1_S25,,21.09028125,105.8114247,,
31_1_S26,STOP_31_1_S26,,21.09011458,105.8076414,,
31_1_S27,STOP_31_1_S27,,21.08996458,105.8026748,,
31_1_S28,STOP_31_1_S28,,21.08964792,105.7968916,,
31_1_S29,STOP_31_1_S29,,21.09101455,105.7887918,,
31_1_S30,STOP_31_1_S30,,21.09224785,105.7827586,,
31_1_S31,STOP_31_1_S31,,21.09381447,105.7784421,,
31_1_S32,STOP_31_1_S32,,21.09079788,105.7775087,,
31_1_S33,STOP_31_1_S33,,21.08269808,105.7780421,,
31_1_S34,STOP_31_1_S34,,21.07894817,105.7775254,,
31_1_S35,STOP_31_1_S35,,21.07428029,105.7770271,,
31_1_S36,STOP_31_1_S36,,21.07214834,105.7770421,,
31_2_S1,STOP_31_2_S1,,21.07214834,105.7770421,,
31_2_S2,STOP_31_2_S2,,21.0750816,105.7771588,,
31_2_S3,STOP_31_2_S3,,21.07829819,105.7775254,,
31_2_S4,STOP_31_2_S4,,21.08361506,105.7779931,,
31_2_S5,STOP_31_2_S5,,21.09063122,105.7775421,,
31_2_S6,STOP_31_2_S6,,21.09374781,105.7784254,,
31_2_S7,STOP_31_2_S7,,21.09209785,105.7829253,,
31_2_S8,STOP_31_2_S8,,21.09086455,105.7887418,,
31_2_S9,STOP_31_2_S9,,21.08948126,105.7975583,,
31_2_S10,STOP_31_2_S10,,21.08983125,105.8026915,,
31_2_S11,STOP_31_2_S11,,21.08998125,105.8074747,,
31_2_S12,STOP_31_2_S12,,21.09014792,105.8114247,,
31_2_S13,STOP_31_2_S13,,21.08711466,105.8155412,,
31_2_S14,STOP_31_2_S14,,21.08066483,105.8183412,,
31_2_S15,STOP_31_2_S15,,21.07683159,105.8211411,,
31_2_S16,STOP_31_2_S16,,21.07378167,105.8247577,,
31_2_S17,STOP_31_2_S17,,21.06969844,105.8258577,,
31_2_S18,STOP_31_2_S18,,21.06624852,105.827991,,
31_2_S19,STOP_31_2_S19,,21.06331527,105.8318409,,
31_2_S20,STOP_31_2_S20,,21.060732,105.8329409,,
31_2_S21,STOP_31_2_S21,,21.05694876,105.8356241,,
31_2_S22,STOP_31_2_S22,,21.05376551,105.8374074,,
31_2_S23,STOP_31_2_S23,,21.04933229,105.841374,,
31_2_S24,STOP_31_2_S24,,21.04651569,105.8440073,,
31_2_S25,STOP_31_2_S25,,21.04416209,105.8469786,,
31_2_S26,STOP_31_2_S26,,21.04136583,105.8494572,,
31_2_S27,STOP_31_2_S27,,21.03751592,105.8480572,,
31_2_S28,STOP_31_2_S28,,21.03439933,105.8496572,,
31_2_S29,STOP_31_2_S29,,21.02529956,105.8512571,,
31_2_S30,STOP_31_2_S30,,21.02228297,105.8502405,,
31_2_S31,STOP_31_2_S31,,21.0194497,105.8492572,,
31_2_S32,STOP_31_2_S32,,21.01629978,105.8490572,,
31_2_S33,STOP_31_2_S33,,21.0115499,105.8488905,,
31_2_S34,STOP_31_2_S34,,21.00643336,105.8471239,,
31_2_S35,STOP_31_2_S35,,21.00313344,105.8473239,,
31_2_S36,STOP_31_2_S36,,21.00690001,105.845024,,
32_1_S1,STOP_32_1_S1,,20.98010068,105.8417577,,
32_1_S2,STOP_32_1_S2,,20.98492156,105.8410097,,
32_1_S3,STOP_32_1_S3,,20.98962744,105.8411017,,
32_1_S4,STOP_32_1_S4,,20.99363367,105.8411241,,
32_1_S5,STOP_32_1_S5,,21.00121682,105.8412907,,
32_1_S6,STOP_32_1_S6,,21.00516705,105.8413597,,
32_1_S7,STOP_32_1_S7,,21.00963494,105.8412067,,
32_1_S8,STOP_32_1_S8,,21.01436649,105.8412907,,
32_1_S9,STOP_32_1_S9,,21.01863305,105.8437407,,
32_1_S10,STOP_32_1_S10,,21.02411625,105.8446406,,
32_1_S11,STOP_32_1_S11,,21.02969944,105.842224,,
32_1_S12,STOP_32_1_S12,,21.03128274,105.8392074,,
32_1_S13,STOP_32_1_S13,,21.03193272,105.8356242,,
32_1_S14,STOP_32_1_S14,,21.03294935,105.8291576,,
32_1_S15,STOP_32_1_S15,,21.03194938,105.8238744,,
32_1_S16,STOP_32_1_S16,,21.03106739,105.8176982,,
32_1_S17,STOP_32_1_S17,,21.03022441,105.8109144,,
32_1_S18,STOP_32_1_S18,,21.02904443,105.8035645,,
32_1_S19,STOP_32_1_S19,,21.03218269,105.7993916,,
32_1_S20,STOP_32_1_S20,,21.03468729,105.7960827,,
32_1_S21,STOP_32_1_S21,,21.03603259,105.7917251,,
32_1_S22,STOP_32_1_S22,,21.03683256,105.7882752,,
32_1_S23,STOP_32_1_S23,,21.03698256,105.7839086,,
32_1_S24,STOP_32_1_S24,,21.0377872,105.7751572,,
32_1_S25,STOP_32_1_S25,,21.04038246,105.7663257,,
32_1_S26,STOP_32_1_S26,,21.04266573,105.7594592,,
32_1_S27,STOP_32_1_S27,,21.04444902,105.7547593,,
32_1_S28,STOP_32_1_S28,,21.04611564,105.7503594,,
32_1_S29,STOP_32_1_S29,,21.04769893,105.7464761,,
32_1_S30,STOP_32_1_S30,,21.04988221,105.7408596,,
32_1_S31,STOP_32_1_S31,,21.05244781,105.735899,,
32_1_S32,STOP_32_1_S32,,21.05321545,105.7346931,,
32_2_S1,STOP_32_2_S1,,21.05321545,105.7346931,,
32_2_S2,STOP_32_2_S2,,21.05139083,105.736915,,
32_2_S3,STOP_32_2_S3,,21.04994887,105.7400263,,
32_2_S4,STOP_32_2_S4,,21.04749494,105.7462348,,
32_2_S5,STOP_32_2_S5,,21.04550599,105.7513147,,
32_2_S6,STOP_32_2_S6,,21.04430102,105.7543996,,
32_2_S7,STOP_32_2_S7,,21.04263307,105.7588855,,
32_2_S8,STOP_32_2_S8,,21.04025213,105.7658754,,
32_2_S9,STOP_32_2_S9,,21.0378142,105.7741172,,
32_2_S10,STOP_32_2_S10,,21.03673256,105.7780254,,
32_2_S11,STOP_32_2_S11,,21.0367659,105.7841586,,
32_2_S12,STOP_32_2_S12,,21.03660124,105.7882409,,
32_2_S13,STOP_32_2_S13,,21.032816,105.7984417,,
32_2_S14,STOP_32_2_S14,,21.0289661,105.8035082,,
32_2_S15,STOP_32_2_S15,,21.02967342,105.8086354,,
32_2_S16,STOP_32_2_S16,,21.0309434,105.8186082,,
32_2_S17,STOP_32_2_S17,,21.03158938,105.8228731,,
32_2_S18,STOP_32_2_S18,,21.03251636,105.829314,,
32_2_S19,STOP_32_2_S19,,21.03136606,105.8334909,,
32_2_S20,STOP_32_2_S20,,21.02978277,105.8387908,,
32_2_S21,STOP_32_2_S21,,21.02579854,105.8412607,,
32_2_S22,STOP_32_2_S22,,21.0235346,105.8412697,,
32_2_S23,STOP_32_2_S23,,21.01584479,105.8411757,,
32_2_S24,STOP_32_2_S24,,21.01039992,105.841124,,
32_2_S25,STOP_32_2_S25,,21.00516672,105.8410407,,
32_2_S26,STOP_32_2_S26,,21.00120015,105.8410241,,
32_2_S27,STOP_32_2_S27,,20.99343368,105.8409241,,
32_2_S28,STOP_32_2_S28,,20.98785049,105.8407907,,
32_2_S29,STOP_32_2_S29,,20.9844839,105.8407574,,
32_2_S30,STOP_32_2_S30,,20.98010068,105.8417577,,
33_1_S1,STOP_33_1_S1,,20.95021803,105.7475262,,
33_1_S2,STOP_33_1_S2,,20.95167433,105.7503898,,
33_1_S3,STOP_33_1_S3,,20.95830317,105.7594656,,
33_1_S4,STOP_33_1_S4,,20.96046778,105.7622925,,
33_1_S5,STOP_33_1_S5,,20.96283606,105.7653024,,
33_1_S6,STOP_33_1_S6,,20.96488434,105.7678757,,
33_1_S7,STOP_33_1_S7,,20.96743428,105.7712423,,
33_1_S8,STOP_33_1_S8,,20.97081987,105.7755192,,
33_1_S9,STOP_33_1_S9,,20.97266749,105.7776755,,
33_1_S10,STOP_33_1_S10,,20.97608407,105.7824421,,
33_1_S11,STOP_33_1_S11,,20.97986732,105.7872919,,
33_1_S12,STOP_33_1_S12,,20.98133395,105.7890419,,
33_1_S13,STOP_33_1_S13,,20.98370155,105.7883879,,
33_1_S14,STOP_33_1_S14,,20.98594849,105.783729,,
33_1_S15,STOP_33_1_S15,,20.98603382,105.7802254,,
33_1_S16,STOP_33_1_S16,,20.9883171,105.7795921,,
33_1_S17,STOP_33_1_S17,,20.99170035,105.7841753,,
33_1_S18,STOP_33_1_S18,,20.99320031,105.7785088,,
33_1_S19,STOP_33_1_S19,,20.99535026,105.7784421,,
33_1_S20,STOP_33_1_S20,,21.00679997,105.7821254,,
33_1_S21,STOP_33_1_S21,,21.00933324,105.783042,,
33_1_S22,STOP_33_1_S22,,21.01301649,105.7863086,,
33_1_S23,STOP_33_1_S23,,21.01583675,105.784088,,
33_1_S24,STOP_33_1_S24,,21.01909967,105.7813587,,
33_1_S25,STOP_33_1_S25,,21.02314956,105.7788754,,
33_1_S26,STOP_33_1_S26,,21.02776645,105.7793021,,
33_1_S27,STOP_33_1_S27,,21.03464928,105.7802754,,
33_1_S28,STOP_33_1_S28,,21.04084912,105.7808754,,
33_1_S29,STOP_33_1_S29,,21.04626566,105.783592,,
33_1_S30,STOP_33_1_S30,,21.04628233,105.7869086,,
33_1_S31,STOP_33_1_S31,,21.046249,105.7920418,,
33_1_S32,STOP_33_1_S32,,21.04628,105.7961867,,
33_1_S33,STOP_33_1_S33,,21.046332,105.8009746,,
33_1_S34,STOP_33_1_S34,,21.05006558,105.8070914,,
33_1_S35,STOP_33_1_S35,,21.05308217,105.8090081,,
33_1_S36,STOP_33_1_S36,,21.05964868,105.8088247,,
33_1_S37,STOP_33_1_S37,,21.06452455,105.8062345,,
33_1_S38,STOP_33_1_S38,,21.06848145,105.8028745,,
33_2_S1,STOP_33_2_S1,,21.06848145,105.8028745,,
33_2_S2,STOP_33_2_S2,,21.06564852,105.8051415,,
33_2_S3,STOP_33_2_S3,,21.05897569,105.8085994,,
33_2_S4,STOP_33_2_S4,,21.05333217,105.8088414,,
33_2_S5,STOP_33_2_S5,,21.04923093,105.8063545,,
33_2_S6,STOP_33_2_S6,,21.046599,105.8015416,,
33_2_S7,STOP_33_2_S7,,21.04659899,105.7967083,,
33_2_S8,STOP_33_2_S8,,21.04659899,105.7919418,,
33_2_S9,STOP_33_2_S9,,21.04650699,105.7873459,,
33_2_S10,STOP_33_2_S10,,21.04639899,105.7846253,,
33_2_S11,STOP_33_2_S11,,21.04059913,105.780542,,
33_2_S12,STOP_33_2_S12,,21.03473261,105.7798587,,
33_2_S13,STOP_33_2_S13,,21.03074938,105.7791088,,
33_2_S14,STOP_33_2_S14,,21.02801611,105.7783088,,
33_2_S15,STOP_33_2_S15,,21.0232329,105.7784088,,
33_2_S16,STOP_33_2_S16,,21.01885767,105.781103,,
33_2_S17,STOP_33_2_S17,,21.0149831,105.7840753,,
33_2_S18,STOP_33_2_S18,,21.00944991,105.7830087,,
33_2_S19,STOP_33_2_S19,,21.00704997,105.781792,,
33_2_S20,STOP_33_2_S20,,20.99546692,105.7783755,,
33_2_S21,STOP_33_2_S21,,20.99283365,105.7791921,,
33_2_S22,STOP_33_2_S22,,20.98848376,105.7794588,,
33_2_S23,STOP_33_2_S23,,20.9858005,105.7801254,,
33_2_S24,STOP_33_2_S24,,20.9859145,105.783816,,
33_2_S25,STOP_33_2_S25,,20.98392855,105.7880549,,
33_2_S26,STOP_33_2_S26,,20.98065163,105.7877419,,
33_2_S27,STOP_33_2_S27,,20.97952566,105.786296,,
33_2_S28,STOP_33_2_S28,,20.97573408,105.7813921,,
33_2_S29,STOP_33_2_S29,,20.97278182,105.7773672,,
33_2_S30,STOP_33_2_S30,,20.96976889,105.7737023,,
33_2_S31,STOP_33_2_S31,,20.96780094,105.7712256,,
33_2_S32,STOP_33_2_S32,,20.96503434,105.7676257,,
33_2_S33,STOP_33_2_S33,,20.9622844,105.7641258,,
33_2_S34,STOP_33_2_S34,,20.96042112,105.7617305,,
33_2_S35,STOP_33_2_S35,,20.95833617,105.7590216,,
33_2_S36,STOP_33_2_S36,,20.95432426,105.7537437,,
33_2_S37,STOP_33_2_S37,,20.95231798,105.7510594,,
33_2_S38,STOP_33_2_S38,,20.95021803,105.7475262,,
34_1_S1,STOP_34_1_S1,,21.02834943,105.7783421,,
34_1_S2,STOP_34_1_S2,,21.02776645,105.7793021,,
34_1_S3,STOP_34_1_S3,,21.03464928,105.7802754,,
34_1_S4,STOP_34_1_S4,,21.0367659,105.7841586,,
34_1_S5,STOP_34_1_S5,,21.03660124,105.7882409,,
34_1_S6,STOP_34_1_S6,,21.032816,105.7984417,,
34_1_S7,STOP_34_1_S7,,21.0289661,105.8035082,,
34_1_S8,STOP_34_1_S8,,21.02967342,105.8086354,,
34_1_S9,STOP_34_1_S9,,21.0309434,105.8186082,,
34_1_S10,STOP_34_1_S10,,21.03158938,105.8228731,,
34_1_S11,STOP_34_1_S11,,21.03251636,105.829314,,
34_1_S12,STOP_34_1_S12,,21.03136606,105.8334909,,
34_1_S13,STOP_34_1_S13,,21.02978277,105.8387908,,
34_1_S14,STOP_34_1_S14,,21.02861147,105.8428237,,
34_1_S15,STOP_34_1_S15,,21.02434958,105.8478076,,
34_1_S16,STOP_34_1_S16,,21.02524956,105.8499738,,
34_1_S17,STOP_34_1_S17,,21.02406626,105.8539071,,
34_1_S18,STOP_34_1_S18,,21.0238996,105.856657,,
34_1_S19,STOP_34_1_S19,,21.02698285,105.856057,,
34_1_S20,STOP_34_1_S20,,21.03223139,105.8555124,,
34_1_S21,STOP_34_1_S21,,21.03483266,105.8545404,,
34_1_S22,STOP_34_1_S22,,21.03781625,105.8525904,,
34_1_S23,STOP_34_1_S23,,21.04263247,105.8706067,,
34_1_S24,STOP_34_1_S24,,21.0459324,105.8758232,,
34_1_S25,STOP_34_1_S25,,21.04929898,105.8758066,,
34_1_S26,STOP_34_1_S26,,21.04813234,105.8784232,,
34_2_S1,STOP_34_2_S1,,21.04813234,105.8784232,,
34_2_S2,STOP_34_2_S2,,21.04978197,105.8830567,,
34_2_S3,STOP_34_2_S3,,21.04579907,105.8751233,,
34_2_S4,STOP_34_2_S4,,21.04260114,105.870286,,
34_2_S5,STOP_34_2_S5,,21.03796591,105.8528238,,
34_2_S6,STOP_34_2_S6,,21.03238272,105.8559404,,
34_2_S7,STOP_34_2_S7,,21.02506657,105.8584073,,
34_2_S8,STOP_34_2_S8,,21.0250329,105.8554737,,
34_2_S9,STOP_34_2_S9,,21.02428259,105.8535004,,
34_2_S10,STOP_34_2_S10,,21.02524856,105.8502375,,
34_2_S11,STOP_34_2_S11,,21.02643253,105.8462426,,
34_2_S12,STOP_34_2_S12,,21.02969944,105.842224,,
34_2_S13,STOP_34_2_S13,,21.03128274,105.8392074,,
34_2_S14,STOP_34_2_S14,,21.03193272,105.8356242,,
34_2_S15,STOP_34_2_S15,,21.03294935,105.8291576,,
34_2_S16,STOP_34_2_S16,,21.03194938,105.8238744,,
34_2_S17,STOP_34_2_S17,,21.03106739,105.8176982,,
34_2_S18,STOP_34_2_S18,,21.03022441,105.8109144,,
34_2_S19,STOP_34_2_S19,,21.02904443,105.8035645,,
34_2_S20,STOP_34_2_S20,,21.03218269,105.7993916,,
34_2_S21,STOP_34_2_S21,,21.03468729,105.7960827,,
34_2_S22,STOP_34_2_S22,,21.03603259,105.7917251,,
34_2_S23,STOP_34_2_S23,,21.03683256,105.7882752,,
34_2_S24,STOP_34_2_S24,,21.03698256,105.7839086,,
34_2_S25,STOP_34_2_S25,,21.03473261,105.7798587,,
34_2_S26,STOP_34_2_S26,,21.03074938,105.7791088,,
34_2_S27,STOP_34_2_S27,,21.02834943,105.7783421,,
35A_1_S1,STOP_35A_1_S1,,21.02343295,105.8606736,,
35A_1_S2,STOP_35A_1_S2,,21.02248297,105.8610236,,
35A_1_S3,STOP_35A_1_S3,,21.01884973,105.8604069,,
35A_1_S4,STOP_35A_1_S4,,21.0197497,105.8572737,,
35A_1_S5,STOP_35A_1_S5,,21.02059768,105.8543404,,
35A_1_S6,STOP_35A_1_S6,,21.02175165,105.8506135,,
35A_1_S7,STOP_35A_1_S7,,21.0194497,105.8492572,,
35A_1_S8,STOP_35A_1_S8,,21.01629978,105.8490572,,
35A_1_S9,STOP_35A_1_S9,,21.0115499,105.8488905,,
35A_1_S10,STOP_35A_1_S10,,21.00843331,105.8459406,,
35A_1_S11,STOP_35A_1_S11,,21.00998326,105.8352742,,
35A_1_S12,STOP_35A_1_S12,,21.00809998,105.8330076,,
35A_1_S13,STOP_35A_1_S13,,21.00773498,105.828567,,
35A_1_S14,STOP_35A_1_S14,,21.01008292,105.8232151,,
35A_1_S15,STOP_35A_1_S15,,21.01334984,105.8198412,,
35A_1_S16,STOP_35A_1_S16,,21.01631643,105.8156413,,
35A_1_S17,STOP_35A_1_S17,,21.0172664,105.8140746,,
35A_1_S18,STOP_35A_1_S18,,21.01974967,105.8089664,,
35A_1_S19,STOP_35A_1_S19,,21.0184547,105.8068885,,
35A_1_S20,STOP_35A_1_S20,,21.01266651,105.8012083,,
35A_1_S21,STOP_35A_1_S21,,21.01041656,105.7986083,,
35A_1_S22,STOP_35A_1_S22,,21.00749996,105.7946584,,
35A_1_S23,STOP_35A_1_S23,,21.00711664,105.7910752,,
35A_1_S24,STOP_35A_1_S24,,21.01301649,105.7863086,,
35A_1_S25,STOP_35A_1_S25,,21.01583675,105.784088,,
35A_1_S26,STOP_35A_1_S26,,21.01909967,105.7813587,,
35A_1_S27,STOP_35A_1_S27,,21.02314956,105.7788754,,
35A_1_S28,STOP_35A_1_S28,,21.02776612,105.7791088,,
35A_1_S29,STOP_35A_1_S29,,21.03464928,105.7802754,,
35A_1_S30,STOP_35A_1_S30,,21.03888217,105.780909,,
35A_1_S31,STOP_35A_1_S31,,21.05098687,105.781505,,
35A_1_S32,STOP_35A_1_S32,,21.05771537,105.7826087,,
35A_1_S33,STOP_35A_1_S33,,21.06244859,105.7838586,,
35A_1_S34,STOP_35A_1_S34,,21.06753146,105.7869089,,
35A_2_S1,STOP_35A_2_S1,,21.06753146,105.7869089,,
35A_2_S2,STOP_35A_2_S2,,21.06244459,105.783595,,
35A_2_S3,STOP_35A_2_S3,,21.05498211,105.7817587,,
35A_2_S4,STOP_35A_2_S4,,21.05184385,105.781396,,
35A_2_S5,STOP_35A_2_S5,,21.04059913,105.780542,,
35A_2_S6,STOP_35A_2_S6,,21.03473261,105.7798587,,
35A_2_S7,STOP_35A_2_S7,,21.03074938,105.7791088,,
35A_2_S8,STOP_35A_2_S8,,21.0232329,105.7784088,,
35A_2_S9,STOP_35A_2_S9,,21.01885767,105.781103,,
35A_2_S10,STOP_35A_2_S10,,21.0149831,105.7840753,,
35A_2_S11,STOP_35A_2_S11,,21.01151653,105.7868919,,
35A_2_S12,STOP_35A_2_S12,,21.00701664,105.7905252,,
35A_2_S13,STOP_35A_2_S13,,21.00703998,105.7948178,,
35A_2_S14,STOP_35A_2_S14,,21.0100999,105.798825,,
35A_2_S15,STOP_35A_2_S15,,21.01284784,105.8018986,,
35A_2_S16,STOP_35A_2_S16,,21.0184497,105.8072581,,
35A_2_S17,STOP_35A_2_S17,,21.01943268,105.8094534,,
35A_2_S18,STOP_35A_2_S18,,21.01748273,105.8134063,,
35A_2_S19,STOP_35A_2_S19,,21.01604977,105.8158913,,
35A_2_S20,STOP_35A_2_S20,,21.01476647,105.8176246,,
35A_2_S21,STOP_35A_2_S21,,21.01023325,105.8228245,,
35A_2_S22,STOP_35A_2_S22,,21.00898328,105.8254577,,
35A_2_S23,STOP_35A_2_S23,,21.007162,105.829325,,
35A_2_S24,STOP_35A_2_S24,,21.00793331,105.8328576,,
35A_2_S25,STOP_35A_2_S25,,21.00934595,105.8346319,,
35A_2_S26,STOP_35A_2_S26,,21.00814998,105.8460073,,
35A_2_S27,STOP_35A_2_S27,,21.01032693,105.8514605,,
35A_2_S28,STOP_35A_2_S28,,21.01450283,105.8515605,,
35A_2_S29,STOP_35A_2_S29,,21.01908305,105.8515571,,
35A_2_S30,STOP_35A_2_S30,,21.0238996,105.856657,,
35A_2_S31,STOP_35A_2_S31,,21.02343295,105.8606736,,
35B_1_S1,STOP_35B_1_S1,,21.06753146,105.7869089,,
35B_1_S2,STOP_35B_1_S2,,21.07039839,105.7853919,,
35B_1_S3,STOP_35B_1_S3,,21.07743155,105.7866419,,
35B_1_S4,STOP_35B_1_S4,,21.11741389,105.7839919,,
35B_1_S5,STOP_35B_1_S5,,21.12669699,105.7810086,,
35B_1_S6,STOP_35B_1_S6,,21.13214685,105.779042,,
35B_1_S7,STOP_35B_1_S7,,21.1420466,105.7785253,,
35B_1_S8,STOP_35B_1_S8,,21.15332965,105.779042,,
35B_1_S9,STOP_35B_1_S9,,21.15842953,105.7792753,,
35B_1_S10,STOP_35B_1_S10,,21.16027948,105.7832919,,
35B_1_S11,STOP_35B_1_S11,,21.15847952,105.7754087,,
35B_1_S12,STOP_35B_1_S12,,21.15774621,105.7697922,,
35B_1_S13,STOP_35B_1_S13,,21.15809619,105.7670756,,
35B_1_S14,STOP_35B_1_S14,,21.15696289,105.761659,,
35B_1_S15,STOP_35B_1_S15,,21.15147135,105.7576015,,
35B_1_S16,STOP_35B_1_S16,,21.15509626,105.7508926,,
35B_1_S17,STOP_35B_1_S17,,21.15870417,105.7487667,,
35B_1_S18,STOP_35B_1_S18,,21.16297939,105.7458927,,
35B_1_S19,STOP_35B_1_S19,,21.16774594,105.7419598,,
35B_1_S20,STOP_35B_1_S20,,21.17239582,105.7367263,,
35B_1_S21,STOP_35B_1_S21,,21.17557907,105.731193,,
35B_1_S22,STOP_35B_1_S22,,21.17866232,105.7280264,,
35B_1_S23,STOP_35B_1_S23,,21.18572881,105.7228932,,
35B_1_S24,STOP_35B_1_S24,,21.18821208,105.7196766,,
35B_1_S25,STOP_35B_1_S25,,21.19741184,105.7105435,,
35B_1_S26,STOP_35B_1_S26,,21.20194506,105.7085435,,
35B_1_S27,STOP_35B_1_S27,,21.20841157,105.7056269,,
35B_1_S28,STOP_35B_1_S28,,21.21310178,105.7058706,,
35B_1_S29,STOP_35B_1_S29,,21.21686135,105.7036603,,
35B_2_S1,STOP_35B_2_S1,,21.21686135,105.7036603,,
35B_2_S2,STOP_35B_2_S2,,21.21345377,105.7053606,,
35B_2_S3,STOP_35B_2_S3,,21.20961154,105.7050103,,
35B_2_S4,STOP_35B_2_S4,,21.20136174,105.7086269,,
35B_2_S5,STOP_35B_2_S5,,21.19774517,105.7102602,,
35B_2_S6,STOP_35B_2_S6,,21.18829541,105.71926,,
35B_2_S7,STOP_35B_2_S7,,21.18576214,105.7226432,,
35B_2_S8,STOP_35B_2_S8,,21.17944564,105.7270598,,
35B_2_S9,STOP_35B_2_S9,,21.17589573,105.7303764,,
35B_2_S10,STOP_35B_2_S10,,21.17214182,105.7368489,,
35B_2_S11,STOP_35B_2_S11,,21.16787927,105.7415428,,
35B_2_S12,STOP_35B_2_S12,,21.16341271,105.7453927,,
35B_2_S13,STOP_35B_2_S13,,21.15784619,105.749226,,
35B_2_S14,STOP_35B_2_S14,,21.15464627,105.7509593,,
35B_2_S15,STOP_35B_2_S15,,21.15101936,105.7568095,,
35B_2_S16,STOP_35B_2_S16,,21.15636923,105.7615694,,
35B_2_S17,STOP_35B_2_S17,,21.15807953,105.7665089,,
35B_2_S18,STOP_35B_2_S18,,21.15752954,105.7704588,,
35B_2_S19,STOP_35B_2_S19,,21.1582342,105.7754411,,
35B_2_S20,STOP_35B_2_S20,,21.15817953,105.7790253,,
35B_2_S21,STOP_35B_2_S21,,21.15201302,105.778742,,
35B_2_S22,STOP_35B_2_S22,,21.14174661,105.778292,,
35B_2_S23,STOP_35B_2_S23,,21.13191352,105.7789253,,
